electric_vehicle_charger_state,electric_vehicle_id,electric_vehicle_departure_time,electric_vehicle_required_soc_departure,electric_vehicle_estimated_arrival_time,electric_vehicle_estimated_soc_arrival
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P04,-1.0,-0.1,7.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,9.0,80.04860478346089,-1.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,8.0,80.04860478346089,-1.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,7.0,80.04860478346089,-1.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,6.0,80.04860478346089,-1.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,5.0,80.04860478346089,-1.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,4.0,80.04860478346089,-1.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,3.0,80.04860478346089,-1.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,2.0,80.04860478346089,-1.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,1.0,80.04860478346089,-1.0,35.554830019959105
1,EV_B11_C001_Moto_Lineal_Electrica_P04,0.0,80.04860478346089,-1.0,35.554830019959105
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P05,-1.0,-0.1,6.0,23.78980386344304
1,EV_B11_C001_Moto_Lineal_Electrica_P05,8.0,90.85132663503964,-1.0,23.78980386344304
1,EV_B11_C001_Moto_Lineal_Electrica_P05,7.0,90.85132663503964,-1.0,23.78980386344304
1,EV_B11_C001_Moto_Lineal_Electrica_P05,6.0,90.85132663503964,-1.0,23.78980386344304
1,EV_B11_C001_Moto_Lineal_Electrica_P05,5.0,90.85132663503964,-1.0,23.78980386344304
1,EV_B11_C001_Moto_Lineal_Electrica_P05,4.0,90.85132663503964,-1.0,23.78980386344304
1,EV_B11_C001_Moto_Lineal_Electrica_P05,3.0,90.85132663503964,-1.0,23.78980386344304
1,EV_B11_C001_Moto_Lineal_Electrica_P05,2.0,90.85132663503964,-1.0,23.78980386344304
1,EV_B11_C001_Moto_Lineal_Electrica_P05,1.0,90.85132663503964,-1.0,23.78980386344304
1,EV_B11_C001_Moto_Lineal_Electrica_P05,0.0,90.85132663503964,-1.0,23.78980386344304
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P06,-1.0,-0.1,7.0,50.61497194523581
1,EV_B11_C001_Moto_Lineal_Electrica_P06,8.0,79.71071060048784,-1.0,50.61497194523581
1,EV_B11_C001_Moto_Lineal_Electrica_P06,7.0,79.71071060048784,-1.0,50.61497194523581
1,EV_B11_C001_Moto_Lineal_Electrica_P06,6.0,79.71071060048784,-1.0,50.61497194523581
1,EV_B11_C001_Moto_Lineal_Electrica_P06,5.0,79.71071060048784,-1.0,50.61497194523581
1,EV_B11_C001_Moto_Lineal_Electrica_P06,4.0,79.71071060048784,-1.0,50.61497194523581
1,EV_B11_C001_Moto_Lineal_Electrica_P06,3.0,79.71071060048784,-1.0,50.61497194523581
1,EV_B11_C001_Moto_Lineal_Electrica_P06,2.0,79.71071060048784,-1.0,50.61497194523581
1,EV_B11_C001_Moto_Lineal_Electrica_P06,1.0,79.71071060048784,-1.0,50.61497194523581
1,EV_B11_C001_Moto_Lineal_Electrica_P06,0.0,79.71071060048784,-1.0,50.61497194523581
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P07,-1.0,-0.1,6.0,32.46994876801639
1,EV_B11_C001_Moto_Lineal_Electrica_P07,8.0,86.33492665596795,-1.0,32.46994876801639
1,EV_B11_C001_Moto_Lineal_Electrica_P07,7.0,86.33492665596795,-1.0,32.46994876801639
1,EV_B11_C001_Moto_Lineal_Electrica_P07,6.0,86.33492665596795,-1.0,32.46994876801639
1,EV_B11_C001_Moto_Lineal_Electrica_P07,5.0,86.33492665596795,-1.0,32.46994876801639
1,EV_B11_C001_Moto_Lineal_Electrica_P07,4.0,86.33492665596795,-1.0,32.46994876801639
1,EV_B11_C001_Moto_Lineal_Electrica_P07,3.0,86.33492665596795,-1.0,32.46994876801639
1,EV_B11_C001_Moto_Lineal_Electrica_P07,2.0,86.33492665596795,-1.0,32.46994876801639
1,EV_B11_C001_Moto_Lineal_Electrica_P07,1.0,86.33492665596795,-1.0,32.46994876801639
1,EV_B11_C001_Moto_Lineal_Electrica_P07,0.0,86.33492665596795,-1.0,32.46994876801639
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P08,-1.0,-0.1,9.0,22.642487824067683
1,EV_B11_C001_Moto_Lineal_Electrica_P08,8.0,77.25476716634465,-1.0,22.642487824067683
1,EV_B11_C001_Moto_Lineal_Electrica_P08,7.0,77.25476716634465,-1.0,22.642487824067683
1,EV_B11_C001_Moto_Lineal_Electrica_P08,6.0,77.25476716634465,-1.0,22.642487824067683
1,EV_B11_C001_Moto_Lineal_Electrica_P08,5.0,77.25476716634465,-1.0,22.642487824067683
1,EV_B11_C001_Moto_Lineal_Electrica_P08,4.0,77.25476716634465,-1.0,22.642487824067683
1,EV_B11_C001_Moto_Lineal_Electrica_P08,3.0,77.25476716634465,-1.0,22.642487824067683
1,EV_B11_C001_Moto_Lineal_Electrica_P08,2.0,77.25476716634465,-1.0,22.642487824067683
1,EV_B11_C001_Moto_Lineal_Electrica_P08,1.0,77.25476716634465,-1.0,22.642487824067683
1,EV_B11_C001_Moto_Lineal_Electrica_P08,0.0,77.25476716634465,-1.0,22.642487824067683
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P09,-1.0,-0.1,7.0,37.413354800961
1,EV_B11_C001_Moto_Lineal_Electrica_P09,7.0,85.25299227895141,-1.0,37.413354800961
1,EV_B11_C001_Moto_Lineal_Electrica_P09,6.0,85.25299227895141,-1.0,37.413354800961
1,EV_B11_C001_Moto_Lineal_Electrica_P09,5.0,85.25299227895141,-1.0,37.413354800961
1,EV_B11_C001_Moto_Lineal_Electrica_P09,4.0,85.25299227895141,-1.0,37.413354800961
1,EV_B11_C001_Moto_Lineal_Electrica_P09,3.0,85.25299227895141,-1.0,37.413354800961
1,EV_B11_C001_Moto_Lineal_Electrica_P09,2.0,85.25299227895141,-1.0,37.413354800961
1,EV_B11_C001_Moto_Lineal_Electrica_P09,1.0,85.25299227895141,-1.0,37.413354800961
1,EV_B11_C001_Moto_Lineal_Electrica_P09,0.0,85.25299227895141,-1.0,37.413354800961
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P10,-1.0,-0.1,8.0,34.54420931559296
1,EV_B11_C001_Moto_Lineal_Electrica_P10,8.0,78.54744634814244,-1.0,34.54420931559296
1,EV_B11_C001_Moto_Lineal_Electrica_P10,7.0,78.54744634814244,-1.0,34.54420931559296
1,EV_B11_C001_Moto_Lineal_Electrica_P10,6.0,78.54744634814244,-1.0,34.54420931559296
1,EV_B11_C001_Moto_Lineal_Electrica_P10,5.0,78.54744634814244,-1.0,34.54420931559296
1,EV_B11_C001_Moto_Lineal_Electrica_P10,4.0,78.54744634814244,-1.0,34.54420931559296
1,EV_B11_C001_Moto_Lineal_Electrica_P10,3.0,78.54744634814244,-1.0,34.54420931559296
1,EV_B11_C001_Moto_Lineal_Electrica_P10,2.0,78.54744634814244,-1.0,34.54420931559296
1,EV_B11_C001_Moto_Lineal_Electrica_P10,1.0,78.54744634814244,-1.0,34.54420931559296
1,EV_B11_C001_Moto_Lineal_Electrica_P10,0.0,78.54744634814244,-1.0,34.54420931559296
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P01,-1.0,-0.1,7.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,9.0,84.14994449620555,-1.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,8.0,84.14994449620555,-1.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,7.0,84.14994449620555,-1.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,6.0,84.14994449620555,-1.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,5.0,84.14994449620555,-1.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,4.0,84.14994449620555,-1.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,3.0,84.14994449620555,-1.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,2.0,84.14994449620555,-1.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,1.0,84.14994449620555,-1.0,24.9523545198712
1,EV_B11_C001_Moto_Lineal_Electrica_P01,0.0,84.14994449620555,-1.0,24.9523545198712
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P02,-1.0,-0.1,7.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,9.0,88.3413622356019,-1.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,8.0,88.3413622356019,-1.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,7.0,88.3413622356019,-1.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,6.0,88.3413622356019,-1.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,5.0,88.3413622356019,-1.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,4.0,88.3413622356019,-1.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,3.0,88.3413622356019,-1.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,2.0,88.3413622356019,-1.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,1.0,88.3413622356019,-1.0,33.71899063919585
1,EV_B11_C001_Moto_Lineal_Electrica_P02,0.0,88.3413622356019,-1.0,33.71899063919585
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P03,-1.0,-0.1,7.0,42.214880303260344
1,EV_B11_C001_Moto_Lineal_Electrica_P03,8.0,86.82174968734996,-1.0,42.214880303260344
1,EV_B11_C001_Moto_Lineal_Electrica_P03,7.0,86.82174968734996,-1.0,42.214880303260344
1,EV_B11_C001_Moto_Lineal_Electrica_P03,6.0,86.82174968734996,-1.0,42.214880303260344
1,EV_B11_C001_Moto_Lineal_Electrica_P03,5.0,86.82174968734996,-1.0,42.214880303260344
1,EV_B11_C001_Moto_Lineal_Electrica_P03,4.0,86.82174968734996,-1.0,42.214880303260344
1,EV_B11_C001_Moto_Lineal_Electrica_P03,3.0,86.82174968734996,-1.0,42.214880303260344
1,EV_B11_C001_Moto_Lineal_Electrica_P03,2.0,86.82174968734996,-1.0,42.214880303260344
1,EV_B11_C001_Moto_Lineal_Electrica_P03,1.0,86.82174968734996,-1.0,42.214880303260344
1,EV_B11_C001_Moto_Lineal_Electrica_P03,0.0,86.82174968734996,-1.0,42.214880303260344
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
2,EV_B11_C001_Moto_Lineal_Electrica_P04,-1.0,-0.1,6.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,9.0,79.17812556111616,-1.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,8.0,79.17812556111616,-1.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,7.0,79.17812556111616,-1.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,6.0,79.17812556111616,-1.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,5.0,79.17812556111616,-1.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,4.0,79.17812556111616,-1.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,3.0,79.17812556111616,-1.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,2.0,79.17812556111616,-1.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,1.0,79.17812556111616,-1.0,16.728473388285387
1,EV_B11_C001_Moto_Lineal_Electrica_P04,0.0,79.17812556111616,-1.0,16.728473388285387
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
3,NONE,-1.0,-0.1,-1.0,-0.1
