day_type,hour,wm_start_time_step,wm_end_time_step,load_profile
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,127,135,"[21.360000, 14.240000]"
5,9,127,135,"[21.360000, 14.240000]"
5,10,127,135,"[21.360000, 14.240000]"
5,11,127,135,"[21.360000, 14.240000]"
5,12,127,135,"[21.360000, 14.240000]"
5,13,127,135,"[21.360000, 14.240000]"
5,14,127,135,"[21.360000, 14.240000]"
5,15,127,135,"[21.360000, 14.240000]"
5,16,127,135,"[21.360000, 14.240000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,199,207,"[21.360000, 14.240000]"
1,9,199,207,"[21.360000, 14.240000]"
1,10,199,207,"[21.360000, 14.240000]"
1,11,199,207,"[21.360000, 14.240000]"
1,12,199,207,"[21.360000, 14.240000]"
1,13,199,207,"[21.360000, 14.240000]"
1,14,199,207,"[21.360000, 14.240000]"
1,15,199,207,"[21.360000, 14.240000]"
1,16,199,207,"[21.360000, 14.240000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,223,231,"[21.360000, 14.240000]"
2,9,223,231,"[21.360000, 14.240000]"
2,10,223,231,"[21.360000, 14.240000]"
2,11,223,231,"[21.360000, 14.240000]"
2,12,223,231,"[21.360000, 14.240000]"
2,13,223,231,"[21.360000, 14.240000]"
2,14,223,231,"[21.360000, 14.240000]"
2,15,223,231,"[21.360000, 14.240000]"
2,16,223,231,"[21.360000, 14.240000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,247,255,"[21.360000, 14.240000]"
3,9,247,255,"[21.360000, 14.240000]"
3,10,247,255,"[21.360000, 14.240000]"
3,11,247,255,"[21.360000, 14.240000]"
3,12,247,255,"[21.360000, 14.240000]"
3,13,247,255,"[21.360000, 14.240000]"
3,14,247,255,"[21.360000, 14.240000]"
3,15,247,255,"[21.360000, 14.240000]"
3,16,247,255,"[21.360000, 14.240000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,271,279,"[21.360000, 14.240000]"
4,9,271,279,"[21.360000, 14.240000]"
4,10,271,279,"[21.360000, 14.240000]"
4,11,271,279,"[21.360000, 14.240000]"
4,12,271,279,"[21.360000, 14.240000]"
4,13,271,279,"[21.360000, 14.240000]"
4,14,271,279,"[21.360000, 14.240000]"
4,15,271,279,"[21.360000, 14.240000]"
4,16,271,279,"[21.360000, 14.240000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,295,303,"[21.360000, 14.240000]"
5,9,295,303,"[21.360000, 14.240000]"
5,10,295,303,"[21.360000, 14.240000]"
5,11,295,303,"[21.360000, 14.240000]"
5,12,295,303,"[21.360000, 14.240000]"
5,13,295,303,"[21.360000, 14.240000]"
5,14,295,303,"[21.360000, 14.240000]"
5,15,295,303,"[21.360000, 14.240000]"
5,16,295,303,"[21.360000, 14.240000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,367,375,"[21.360000, 14.240000]"
1,9,367,375,"[21.360000, 14.240000]"
1,10,367,375,"[21.360000, 14.240000]"
1,11,367,375,"[21.360000, 14.240000]"
1,12,367,375,"[21.360000, 14.240000]"
1,13,367,375,"[21.360000, 14.240000]"
1,14,367,375,"[21.360000, 14.240000]"
1,15,367,375,"[21.360000, 14.240000]"
1,16,367,375,"[21.360000, 14.240000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,391,399,"[21.360000, 14.240000]"
2,9,391,399,"[21.360000, 14.240000]"
2,10,391,399,"[21.360000, 14.240000]"
2,11,391,399,"[21.360000, 14.240000]"
2,12,391,399,"[21.360000, 14.240000]"
2,13,391,399,"[21.360000, 14.240000]"
2,14,391,399,"[21.360000, 14.240000]"
2,15,391,399,"[21.360000, 14.240000]"
2,16,391,399,"[21.360000, 14.240000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,415,423,"[21.360000, 14.240000]"
3,9,415,423,"[21.360000, 14.240000]"
3,10,415,423,"[21.360000, 14.240000]"
3,11,415,423,"[21.360000, 14.240000]"
3,12,415,423,"[21.360000, 14.240000]"
3,13,415,423,"[21.360000, 14.240000]"
3,14,415,423,"[21.360000, 14.240000]"
3,15,415,423,"[21.360000, 14.240000]"
3,16,415,423,"[21.360000, 14.240000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,439,447,"[21.360000, 14.240000]"
4,9,439,447,"[21.360000, 14.240000]"
4,10,439,447,"[21.360000, 14.240000]"
4,11,439,447,"[21.360000, 14.240000]"
4,12,439,447,"[21.360000, 14.240000]"
4,13,439,447,"[21.360000, 14.240000]"
4,14,439,447,"[21.360000, 14.240000]"
4,15,439,447,"[21.360000, 14.240000]"
4,16,439,447,"[21.360000, 14.240000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,463,471,"[21.360000, 14.240000]"
5,9,463,471,"[21.360000, 14.240000]"
5,10,463,471,"[21.360000, 14.240000]"
5,11,463,471,"[21.360000, 14.240000]"
5,12,463,471,"[21.360000, 14.240000]"
5,13,463,471,"[21.360000, 14.240000]"
5,14,463,471,"[21.360000, 14.240000]"
5,15,463,471,"[21.360000, 14.240000]"
5,16,463,471,"[21.360000, 14.240000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,535,543,"[21.360000, 14.240000]"
1,9,535,543,"[21.360000, 14.240000]"
1,10,535,543,"[21.360000, 14.240000]"
1,11,535,543,"[21.360000, 14.240000]"
1,12,535,543,"[21.360000, 14.240000]"
1,13,535,543,"[21.360000, 14.240000]"
1,14,535,543,"[21.360000, 14.240000]"
1,15,535,543,"[21.360000, 14.240000]"
1,16,535,543,"[21.360000, 14.240000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,559,567,"[21.360000, 14.240000]"
2,9,559,567,"[21.360000, 14.240000]"
2,10,559,567,"[21.360000, 14.240000]"
2,11,559,567,"[21.360000, 14.240000]"
2,12,559,567,"[21.360000, 14.240000]"
2,13,559,567,"[21.360000, 14.240000]"
2,14,559,567,"[21.360000, 14.240000]"
2,15,559,567,"[21.360000, 14.240000]"
2,16,559,567,"[21.360000, 14.240000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,583,591,"[21.360000, 14.240000]"
3,9,583,591,"[21.360000, 14.240000]"
3,10,583,591,"[21.360000, 14.240000]"
3,11,583,591,"[21.360000, 14.240000]"
3,12,583,591,"[21.360000, 14.240000]"
3,13,583,591,"[21.360000, 14.240000]"
3,14,583,591,"[21.360000, 14.240000]"
3,15,583,591,"[21.360000, 14.240000]"
3,16,583,591,"[21.360000, 14.240000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,607,615,"[21.360000, 14.240000]"
4,9,607,615,"[21.360000, 14.240000]"
4,10,607,615,"[21.360000, 14.240000]"
4,11,607,615,"[21.360000, 14.240000]"
4,12,607,615,"[21.360000, 14.240000]"
4,13,607,615,"[21.360000, 14.240000]"
4,14,607,615,"[21.360000, 14.240000]"
4,15,607,615,"[21.360000, 14.240000]"
4,16,607,615,"[21.360000, 14.240000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,631,639,"[21.360000, 14.240000]"
5,9,631,639,"[21.360000, 14.240000]"
5,10,631,639,"[21.360000, 14.240000]"
5,11,631,639,"[21.360000, 14.240000]"
5,12,631,639,"[21.360000, 14.240000]"
5,13,631,639,"[21.360000, 14.240000]"
5,14,631,639,"[21.360000, 14.240000]"
5,15,631,639,"[21.360000, 14.240000]"
5,16,631,639,"[21.360000, 14.240000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,703,711,"[21.360000, 14.240000]"
1,9,703,711,"[21.360000, 14.240000]"
1,10,703,711,"[21.360000, 14.240000]"
1,11,703,711,"[21.360000, 14.240000]"
1,12,703,711,"[21.360000, 14.240000]"
1,13,703,711,"[21.360000, 14.240000]"
1,14,703,711,"[21.360000, 14.240000]"
1,15,703,711,"[21.360000, 14.240000]"
1,16,703,711,"[21.360000, 14.240000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
2,5,-1,-1,[]
2,6,-1,-1,[]
2,7,-1,-1,[]
2,8,727,735,"[21.360000, 14.240000]"
2,9,727,735,"[21.360000, 14.240000]"
2,10,727,735,"[21.360000, 14.240000]"
2,11,727,735,"[21.360000, 14.240000]"
2,12,727,735,"[21.360000, 14.240000]"
2,13,727,735,"[21.360000, 14.240000]"
2,14,727,735,"[21.360000, 14.240000]"
2,15,727,735,"[21.360000, 14.240000]"
2,16,727,735,"[21.360000, 14.240000]"
2,17,-1,-1,[]
2,18,-1,-1,[]
2,19,-1,-1,[]
2,20,-1,-1,[]
2,21,-1,-1,[]
2,22,-1,-1,[]
2,23,-1,-1,[]
2,24,-1,-1,[]
3,1,-1,-1,[]
3,2,-1,-1,[]
3,3,-1,-1,[]
3,4,-1,-1,[]
3,5,-1,-1,[]
3,6,-1,-1,[]
3,7,-1,-1,[]
3,8,751,759,"[21.360000, 14.240000]"
3,9,751,759,"[21.360000, 14.240000]"
3,10,751,759,"[21.360000, 14.240000]"
3,11,751,759,"[21.360000, 14.240000]"
3,12,751,759,"[21.360000, 14.240000]"
3,13,751,759,"[21.360000, 14.240000]"
3,14,751,759,"[21.360000, 14.240000]"
3,15,751,759,"[21.360000, 14.240000]"
3,16,751,759,"[21.360000, 14.240000]"
3,17,-1,-1,[]
3,18,-1,-1,[]
3,19,-1,-1,[]
3,20,-1,-1,[]
3,21,-1,-1,[]
3,22,-1,-1,[]
3,23,-1,-1,[]
3,24,-1,-1,[]
4,1,-1,-1,[]
4,2,-1,-1,[]
4,3,-1,-1,[]
4,4,-1,-1,[]
4,5,-1,-1,[]
4,6,-1,-1,[]
4,7,-1,-1,[]
4,8,775,783,"[21.360000, 14.240000]"
4,9,775,783,"[21.360000, 14.240000]"
4,10,775,783,"[21.360000, 14.240000]"
4,11,775,783,"[21.360000, 14.240000]"
4,12,775,783,"[21.360000, 14.240000]"
4,13,775,783,"[21.360000, 14.240000]"
4,14,775,783,"[21.360000, 14.240000]"
4,15,775,783,"[21.360000, 14.240000]"
4,16,775,783,"[21.360000, 14.240000]"
4,17,-1,-1,[]
4,18,-1,-1,[]
4,19,-1,-1,[]
4,20,-1,-1,[]
4,21,-1,-1,[]
4,22,-1,-1,[]
4,23,-1,-1,[]
4,24,-1,-1,[]
5,1,-1,-1,[]
5,2,-1,-1,[]
5,3,-1,-1,[]
5,4,-1,-1,[]
5,5,-1,-1,[]
5,6,-1,-1,[]
5,7,-1,-1,[]
5,8,799,807,"[21.360000, 14.240000]"
5,9,799,807,"[21.360000, 14.240000]"
5,10,799,807,"[21.360000, 14.240000]"
5,11,799,807,"[21.360000, 14.240000]"
5,12,799,807,"[21.360000, 14.240000]"
5,13,799,807,"[21.360000, 14.240000]"
5,14,799,807,"[21.360000, 14.240000]"
5,15,799,807,"[21.360000, 14.240000]"
5,16,799,807,"[21.360000, 14.240000]"
5,17,-1,-1,[]
5,18,-1,-1,[]
5,19,-1,-1,[]
5,20,-1,-1,[]
5,21,-1,-1,[]
5,22,-1,-1,[]
5,23,-1,-1,[]
5,24,-1,-1,[]
6,1,-1,-1,[]
6,2,-1,-1,[]
6,3,-1,-1,[]
6,4,-1,-1,[]
6,5,-1,-1,[]
6,6,-1,-1,[]
6,7,-1,-1,[]
6,8,-1,-1,[]
6,9,-1,-1,[]
6,10,-1,-1,[]
6,11,-1,-1,[]
6,12,-1,-1,[]
6,13,-1,-1,[]
6,14,-1,-1,[]
6,15,-1,-1,[]
6,16,-1,-1,[]
6,17,-1,-1,[]
6,18,-1,-1,[]
6,19,-1,-1,[]
6,20,-1,-1,[]
6,21,-1,-1,[]
6,22,-1,-1,[]
6,23,-1,-1,[]
6,24,-1,-1,[]
7,1,-1,-1,[]
7,2,-1,-1,[]
7,3,-1,-1,[]
7,4,-1,-1,[]
7,5,-1,-1,[]
7,6,-1,-1,[]
7,7,-1,-1,[]
7,8,-1,-1,[]
7,9,-1,-1,[]
7,10,-1,-1,[]
7,11,-1,-1,[]
7,12,-1,-1,[]
7,13,-1,-1,[]
7,14,-1,-1,[]
7,15,-1,-1,[]
7,16,-1,-1,[]
7,17,-1,-1,[]
7,18,-1,-1,[]
7,19,-1,-1,[]
7,20,-1,-1,[]
7,21,-1,-1,[]
7,22,-1,-1,[]
7,23,-1,-1,[]
7,24,-1,-1,[]
1,1,-1,-1,[]
1,2,-1,-1,[]
1,3,-1,-1,[]
1,4,-1,-1,[]
1,5,-1,-1,[]
1,6,-1,-1,[]
1,7,-1,-1,[]
1,8,871,879,"[21.360000, 14.240000]"
1,9,871,879,"[21.360000, 14.240000]"
1,10,871,879,"[21.360000, 14.240000]"
1,11,871,879,"[21.360000, 14.240000]"
1,12,871,879,"[21.360000, 14.240000]"
1,13,871,879,"[21.360000, 14.240000]"
1,14,871,879,"[21.360000, 14.240000]"
1,15,871,879,"[21.360000, 14.240000]"
1,16,871,879,"[21.360000, 14.240000]"
1,17,-1,-1,[]
1,18,-1,-1,[]
1,19,-1,-1,[]
1,20,-1,-1,[]
1,21,-1,-1,[]
1,22,-1,-1,[]
1,23,-1,-1,[]
1,24,-1,-1,[]
2,1,-1,-1,[]
2,2,-1,-1,[]
2,3,-1,-1,[]
2,4,-1,-1,[]
